CMDLINE othello -g
MEM 898.667969 1775762794.5504
MEM 896.921875 1775762794.6520
MEM 896.953125 1775762794.7538
MEM 898.976562 1775762794.8558
MEM 896.980469 1775762794.9574
MEM 901.277344 1775762795.0596
MEM 901.214844 1775762795.1618
MEM 899.808594 1775762795.2635
MEM 899.339844 1775762795.3652
MEM 900.105469 1775762795.4668
MEM 902.765625 1775762795.5689
MEM 900.121094 1775762795.6705
MEM 900.121094 1775762795.7723
MEM 904.105469 1775762795.8743
MEM 902.941406 1775762795.9761
MEM 900.109375 1775762796.0777
MEM 904.136719 1775762796.1796
MEM 902.148438 1775762796.2816
MEM 900.148438 1775762796.3835
MEM 906.132812 1775762796.4855
MEM 898.093750 1775762796.5873
MEM 901.285156 1775762796.6890
MEM 900.226562 1775762796.7906
MEM 903.488281 1775762796.8925
MEM 902.269531 1775762796.9943
MEM 899.500000 1775762797.0959
MEM 901.488281 1775762797.1977
MEM 899.488281 1775762797.2994
MEM 899.488281 1775762797.4012
MEM 901.503906 1775762797.5030
MEM 901.511719 1775762797.6047
MEM 901.707031 1775762797.7067
MEM 905.500000 1775762797.8086
MEM 901.503906 1775762797.9104
MEM 899.503906 1775762798.0122
MEM 903.519531 1775762798.1140
MEM 901.519531 1775762798.2168
MEM 902.164062 1775762798.3186
MEM 899.781250 1775762798.4203
MEM 899.722656 1775762798.5221
MEM 899.730469 1775762798.6237
MEM 900.503906 1775762798.7255
MEM 899.730469 1775762798.8272
MEM 899.730469 1775762798.9288
MEM 901.277344 1775762799.0307
MEM 899.730469 1775762799.1323
MEM 899.730469 1775762799.2341
MEM 899.730469 1775762799.3359
MEM 899.730469 1775762799.4377
MEM 899.730469 1775762799.5395
MEM 899.730469 1775762799.6412
MEM 899.730469 1775762799.7429
MEM 899.730469 1775762799.8444
MEM 899.730469 1775762799.9461
MEM 899.730469 1775762800.0479
MEM 899.730469 1775762800.1498
MEM 899.730469 1775762800.2517
MEM 899.730469 1775762800.3536
MEM 899.730469 1775762800.4553
MEM 899.730469 1775762800.5570
MEM 901.535156 1775762800.6587
MEM 899.730469 1775762800.7605
MEM 899.730469 1775762800.8621
MEM 899.730469 1775762800.9639
MEM 899.730469 1775762801.0655
MEM 899.730469 1775762801.1673
MEM 899.730469 1775762801.2689
MEM 899.730469 1775762801.3709
MEM 899.730469 1775762801.4733
MEM 899.730469 1775762801.5748
MEM 899.730469 1775762801.6766
MEM 899.730469 1775762801.7784
MEM 899.730469 1775762801.8801
MEM 900.539062 1775762801.9826
MEM 898.132812 1775762802.0842
MEM 898.152344 1775762802.1860
MEM 900.640625 1775762802.2878
MEM 903.894531 1775762802.3897
MEM 899.105469 1775762802.4912
MEM 906.007812 1775762802.5930
MEM 903.179688 1775762802.6950
MEM 900.023438 1775762802.7967
MEM 900.023438 1775762802.8984
MEM 904.039062 1775762803.0002
MEM 902.039062 1775762803.1019
MEM 900.046875 1775762803.2041
MEM 906.042969 1775762803.3082
MEM 902.042969 1775762803.4098
MEM 900.042969 1775762803.5115
MEM 902.058594 1775762803.6144
MEM 900.058594 1775762803.7162
MEM 900.058594 1775762803.8178
MEM 900.058594 1775762803.9196
MEM 901.835938 1775762804.0212
MEM 895.980469 1775762804.1230
MEM 896.011719 1775762804.2246
MEM 903.378906 1775762804.3265
MEM 900.128906 1775762804.4282
MEM 898.144531 1775762804.5300
MEM 898.554688 1775762804.6318
MEM 902.156250 1775762804.7335
MEM 898.160156 1775762804.8352
MEM 898.164062 1775762804.9369
MEM 902.582031 1775762805.0399
MEM 898.183594 1775762805.1417
MEM 898.183594 1775762805.2435
MEM 904.167969 1775762805.3453
MEM 900.179688 1775762805.4470
MEM 898.421875 1775762805.5486
MEM 900.226562 1775762805.6504
MEM 900.437500 1775762805.7521
MEM 898.437500 1775762805.8538
MEM 900.425781 1775762805.9557
MEM 899.667969 1775762806.0584
MEM 897.515625 1775762806.1602
MEM 898.699219 1775762806.2621
MEM 902.910156 1775762806.3641
MEM 899.226562 1775762806.4657
MEM 899.226562 1775762806.5674
MEM 903.210938 1775762806.6691
MEM 901.144531 1775762806.7709
MEM 899.183594 1775762806.8728
MEM 902.269531 1775762806.9746
MEM 899.195312 1775762807.0764
MEM 899.195312 1775762807.1786
MEM 899.195312 1775762807.2814
MEM 899.195312 1775762807.3836
MEM 899.195312 1775762807.4853
MEM 899.195312 1775762807.5869
MEM 899.195312 1775762807.6889
MEM 899.195312 1775762807.7909
MEM 899.195312 1775762807.8928
MEM 899.195312 1775762807.9947
MEM 899.195312 1775762808.0968
MEM 899.195312 1775762808.1997
MEM 899.195312 1775762808.3017
MEM 899.195312 1775762808.4039
MEM 905.968750 1775762808.5061
MEM 899.261719 1775762808.6080
MEM 905.246094 1775762808.7099
MEM 899.246094 1775762808.8122
MEM 899.246094 1775762808.9140
MEM 901.261719 1775762809.0157
MEM 901.269531 1775762809.1174
MEM 900.953125 1775762809.2193
MEM 905.976562 1775762809.3212
MEM 899.976562 1775762809.4230
MEM 899.976562 1775762809.5248
MEM 903.996094 1775762809.6265
MEM 898.632812 1775762809.7283
MEM 897.777344 1775762809.8301
MEM 900.140625 1775762809.9322
MEM 899.792969 1775762810.0341
MEM 898.460938 1775762810.1359
MEM 902.476562 1775762810.2376
MEM 900.476562 1775762810.3394
MEM 898.476562 1775762810.4411
MEM 898.484375 1775762810.5430
MEM 904.488281 1775762810.6450
MEM 900.492188 1775762810.7467
MEM 898.492188 1775762810.8485
MEM 902.507812 1775762810.9502
MEM 903.085938 1775762811.0520
MEM 898.507812 1775762811.1539
MEM 899.703125 1775762811.2557
MEM 903.691406 1775762811.3581
MEM 899.691406 1775762811.4598
MEM 899.691406 1775762811.5616
MEM 901.707031 1775762811.6642
MEM 899.386719 1775762811.7660
MEM 897.082031 1775762811.8680
MEM 904.175781 1775762811.9697
MEM 900.210938 1775762812.0718
MEM 898.457031 1775762812.1735
MEM 902.472656 1775762812.2752
MEM 900.476562 1775762812.3772
MEM 901.957031 1775762812.4790
MEM 898.949219 1775762812.5806
MEM 904.937500 1775762812.6822
MEM 901.339844 1775762812.7841
MEM 898.953125 1775762812.8858
MEM 902.972656 1775762812.9877
MEM 900.972656 1775762813.0895
MEM 901.937500 1775762813.1915
MEM 898.914062 1775762813.2932
MEM 898.925781 1775762813.3949
MEM 898.925781 1775762813.4969
MEM 898.925781 1775762813.5989
MEM 898.925781 1775762813.7007
MEM 898.925781 1775762813.8026
MEM 898.925781 1775762813.9043
MEM 898.925781 1775762814.0061
MEM 898.925781 1775762814.1081
MEM 898.925781 1775762814.2097
MEM 898.925781 1775762814.3114
MEM 898.925781 1775762814.4133
MEM 899.699219 1775762814.5150
MEM 898.925781 1775762814.6168
MEM 898.925781 1775762814.7187
MEM 898.925781 1775762814.8204
MEM 898.925781 1775762814.9222
MEM 898.925781 1775762815.0242
MEM 898.925781 1775762815.1259
MEM 898.925781 1775762815.2275
MEM 898.925781 1775762815.3294
MEM 901.503906 1775762815.4310
MEM 898.925781 1775762815.5328
MEM 898.925781 1775762815.6346
MEM 899.183594 1775762815.7363
MEM 898.925781 1775762815.8380
MEM 898.925781 1775762815.9396
MEM 898.925781 1775762816.0415
MEM 898.925781 1775762816.1433
MEM 898.925781 1775762816.2450
MEM 898.925781 1775762816.3467
MEM 898.925781 1775762816.4484
MEM 899.312500 1775762816.5503
MEM 898.925781 1775762816.6520
MEM 900.214844 1775762816.7537
MEM 902.406250 1775762816.8554
MEM 900.796875 1775762816.9572
MEM 900.804688 1775762817.0591
MEM 902.984375 1775762817.1619
MEM 895.363281 1775762817.2637
MEM 898.414062 1775762817.3656
MEM 900.054688 1775762817.4673
MEM 898.089844 1775762817.5691
MEM 898.117188 1775762817.6708
MEM 906.808594 1775762817.7726
MEM 900.835938 1775762817.8745
MEM 898.839844 1775762817.9761
MEM 904.402344 1775762818.0780
MEM 900.855469 1775762818.1797
MEM 898.855469 1775762818.2814
MEM 899.804688 1775762818.3833
MEM 899.816406 1775762818.4848
MEM 901.800781 1775762818.5865
MEM 899.800781 1775762818.6882
MEM 901.738281 1775762818.7898
MEM 901.820312 1775762818.8917
MEM 899.820312 1775762818.9934
MEM 899.820312 1775762819.0954
MEM 905.804688 1775762819.1972
MEM 895.726562 1775762819.2989
MEM 898.402344 1775762819.4006
MEM 904.750000 1775762819.5024
MEM 898.464844 1775762819.6041
MEM 898.988281 1775762819.7058
MEM 904.988281 1775762819.8079
MEM 901.460938 1775762819.9097
MEM 899.468750 1775762820.0113
MEM 904.589844 1775762820.1130
MEM 904.187500 1775762820.2149
MEM 900.839844 1775762820.3165
MEM 906.824219 1775762820.4183
MEM 905.339844 1775762820.5200
MEM 900.832031 1775762820.6218
MEM 900.843750 1775762820.7235
MEM 904.859375 1775762820.8253
MEM 902.859375 1775762820.9271
MEM 900.863281 1775762821.0288
MEM 906.847656 1775762821.1309
MEM 902.847656 1775762821.2326
MEM 900.660156 1775762821.3343
MEM 897.003906 1775762821.4359
MEM 902.375000 1775762821.5379
MEM 898.980469 1775762821.6396
MEM 898.980469 1775762821.7413
MEM 899.910156 1775762821.8432
MEM 900.425781 1775762821.9449
MEM 899.910156 1775762822.0465
MEM 899.910156 1775762822.1485
MEM 899.910156 1775762822.2502
MEM 899.910156 1775762822.3516
MEM 899.910156 1775762822.4538
MEM 899.910156 1775762822.5556
MEM 899.910156 1775762822.6571
MEM 899.910156 1775762822.7590
MEM 899.910156 1775762822.8607
MEM 899.910156 1775762822.9628
MEM 899.910156 1775762823.0645
MEM 899.910156 1775762823.1662
MEM 899.910156 1775762823.2683
MEM 899.910156 1775762823.3701
MEM 899.910156 1775762823.4716
MEM 899.910156 1775762823.5734
MEM 899.910156 1775762823.6752
MEM 899.910156 1775762823.7774
MEM 899.910156 1775762823.8793
MEM 899.910156 1775762823.9809
MEM 899.910156 1775762824.0826
MEM 899.910156 1775762824.1844
MEM 899.910156 1775762824.2864
MEM 899.910156 1775762824.3881
MEM 899.910156 1775762824.4896
MEM 899.910156 1775762824.5913
MEM 899.910156 1775762824.6933
MEM 899.910156 1775762824.7950
MEM 899.910156 1775762824.8967
MEM 899.910156 1775762824.9986
MEM 899.910156 1775762825.1002
MEM 899.910156 1775762825.2021
MEM 899.910156 1775762825.3039
MEM 899.910156 1775762825.4057
MEM 899.910156 1775762825.5073
MEM 899.910156 1775762825.6087
MEM 899.910156 1775762825.7105
MEM 899.910156 1775762825.8123
MEM 899.910156 1775762825.9141
MEM 899.910156 1775762826.0158
MEM 899.910156 1775762826.1175
MEM 899.910156 1775762826.2192
MEM 899.910156 1775762826.3211
MEM 899.910156 1775762826.4228
MEM 899.910156 1775762826.5243
MEM 899.910156 1775762826.6260
MEM 899.910156 1775762826.7278
MEM 899.910156 1775762826.8295
MEM 899.910156 1775762826.9313
MEM 899.910156 1775762827.0330
MEM 899.910156 1775762827.1347
MEM 899.910156 1775762827.2364
MEM 899.910156 1775762827.3382
MEM 899.910156 1775762827.4399
MEM 899.910156 1775762827.5416
MEM 899.910156 1775762827.6433
MEM 899.910156 1775762827.7450
MEM 899.910156 1775762827.8466
MEM 899.910156 1775762827.9487
MEM 899.910156 1775762828.0502
MEM 899.910156 1775762828.1520
MEM 899.910156 1775762828.2539
MEM 899.910156 1775762828.3558
MEM 899.910156 1775762828.4575
MEM 899.910156 1775762828.5591
MEM 899.910156 1775762828.6607
MEM 899.910156 1775762828.7624
MEM 899.910156 1775762828.8642
MEM 899.910156 1775762828.9658
MEM 899.910156 1775762829.0675
MEM 899.910156 1775762829.1693
MEM 899.910156 1775762829.2709
MEM 903.261719 1775762829.3727
MEM 899.910156 1775762829.4745
MEM 899.910156 1775762829.5765
MEM 899.910156 1775762829.6784
MEM 899.910156 1775762829.7803
MEM 899.910156 1775762829.8819
MEM 900.445312 1775762829.9836
MEM 906.429688 1775762830.0853
MEM 904.691406 1775762830.1870
MEM 900.437500 1775762830.2886
MEM 904.644531 1775762830.3904
MEM 902.644531 1775762830.4921
MEM 900.648438 1775762830.5941
MEM 902.730469 1775762830.6961
MEM 906.636719 1775762830.7979
MEM 904.636719 1775762830.8999
MEM 900.656250 1775762831.0017
MEM 902.738281 1775762831.1036
MEM 904.863281 1775762831.2054
MEM 900.671875 1775762831.3071
MEM 900.671875 1775762831.4087
MEM 902.511719 1775762831.5108
MEM 902.125000 1775762831.6140
MEM 898.617188 1775762831.7155
MEM 903.714844 1775762831.8175
MEM 901.324219 1775762831.9194
MEM 899.324219 1775762832.0211
MEM 899.324219 1775762832.1230
MEM 908.664062 1775762832.2255
MEM 901.320312 1775762832.3272
MEM 899.328125 1775762832.4290
MEM 902.808594 1775762832.5308
MEM 901.343750 1775762832.6327
MEM 899.347656 1775762832.7346
MEM 900.250000 1775762832.8365
MEM 906.195312 1775762832.9383
MEM 902.195312 1775762833.0399
MEM 900.199219 1775762833.1416
MEM 904.214844 1775762833.2435
MEM 900.214844 1775762833.3453
MEM 900.214844 1775762833.4470
MEM 902.667969 1775762833.5487
MEM 899.250000 1775762833.6505
MEM 897.281250 1775762833.7524
MEM 899.972656 1775762833.8541
MEM 899.667969 1775762833.9558
MEM 897.675781 1775762834.0575
MEM 899.179688 1775762834.1594
MEM 905.042969 1775762834.2610
MEM 901.042969 1775762834.3627
MEM 899.042969 1775762834.4647
MEM 902.523438 1775762834.5664
MEM 901.945312 1775762834.6682
MEM 900.683594 1775762834.7700
MEM 901.066406 1775762834.8718
MEM 901.078125 1775762834.9734
MEM 901.078125 1775762835.0750
MEM 901.078125 1775762835.1767
MEM 901.078125 1775762835.2785
MEM 901.078125 1775762835.3803
MEM 901.078125 1775762835.4821
MEM 901.078125 1775762835.5837
MEM 901.078125 1775762835.6852
MEM 901.078125 1775762835.7867
MEM 901.078125 1775762835.8884
MEM 901.078125 1775762835.9900
MEM 901.078125 1775762836.0917
MEM 901.078125 1775762836.1936
MEM 901.078125 1775762836.2951
MEM 901.078125 1775762836.3969
MEM 901.078125 1775762836.4987
MEM 901.078125 1775762836.6005
MEM 901.078125 1775762836.7021
MEM 901.078125 1775762836.8037
MEM 901.078125 1775762836.9055
MEM 901.078125 1775762837.0070
MEM 901.078125 1775762837.1088
MEM 901.078125 1775762837.2104
MEM 901.078125 1775762837.3120
MEM 901.078125 1775762837.4137
MEM 901.078125 1775762837.5157
MEM 901.078125 1775762837.6173
MEM 901.078125 1775762837.7192
MEM 901.078125 1775762837.8209
MEM 901.078125 1775762837.9229
MEM 901.078125 1775762838.0247
MEM 901.078125 1775762838.1268
MEM 901.078125 1775762838.2286
MEM 901.078125 1775762838.3304
MEM 901.078125 1775762838.4327
MEM 909.914062 1775762838.5346
MEM 905.449219 1775762838.6365
MEM 901.128906 1775762838.7381
MEM 901.132812 1775762838.8398
MEM 903.152344 1775762838.9415
MEM 901.152344 1775762839.0436
MEM 902.789062 1775762839.1453
MEM 900.328125 1775762839.2471
MEM 898.800781 1775762839.3488
MEM 898.828125 1775762839.4506
MEM 903.304688 1775762839.5527
MEM 898.878906 1775762839.6545
MEM 899.574219 1775762839.7562
MEM 905.687500 1775762839.8583
MEM 899.562500 1775762839.9601
MEM 899.566406 1775762840.0620
MEM 899.683594 1775762840.1640
MEM 904.968750 1775762840.2657
MEM 899.824219 1775762840.3676
MEM 905.812500 1775762840.4700
MEM 901.808594 1775762840.5719
MEM 899.808594 1775762840.6736
MEM 903.824219 1775762840.7756
MEM 901.824219 1775762840.8780
MEM 903.500000 1775762840.9799
MEM 899.835938 1775762841.0816
MEM 903.316406 1775762841.1835
MEM 899.765625 1775762841.2855
MEM 901.996094 1775762841.3873
MEM 902.550781 1775762841.4890
MEM 900.582031 1775762841.5911
MEM 899.523438 1775762841.6935
MEM 903.527344 1775762841.7974
MEM 899.531250 1775762841.8992
MEM 899.531250 1775762842.0009
MEM 905.031250 1775762842.1030
MEM 899.550781 1775762842.2047
MEM 899.769531 1775762842.3067
MEM 905.753906 1775762842.4092
MEM 901.761719 1775762842.5110
MEM 899.765625 1775762842.6127
MEM 903.781250 1775762842.7144
MEM 901.585938 1775762842.8163
MEM 899.781250 1775762842.9182
MEM 905.765625 1775762843.0198
MEM 901.769531 1775762843.1216
MEM 899.781250 1775762843.2237
MEM 901.089844 1775762843.3256
MEM 899.105469 1775762843.4273
MEM 897.039062 1775762843.5300
MEM 899.503906 1775762843.6320
MEM 897.054688 1775762843.7341
MEM 897.054688 1775762843.8360
MEM 897.054688 1775762843.9381
MEM 897.054688 1775762844.0399
MEM 897.054688 1775762844.1418
MEM 897.054688 1775762844.2443
MEM 897.054688 1775762844.3462
MEM 897.312500 1775762844.4480
MEM 897.054688 1775762844.5496
MEM 897.054688 1775762844.6513
MEM 897.054688 1775762844.7531
MEM 897.054688 1775762844.8549
MEM 897.054688 1775762844.9570
MEM 897.054688 1775762845.0587
MEM 897.054688 1775762845.1604
MEM 897.054688 1775762845.2623
MEM 897.054688 1775762845.3640
MEM 897.054688 1775762845.4659
MEM 897.054688 1775762845.5678
MEM 897.054688 1775762845.6697
MEM 897.054688 1775762845.7716
MEM 897.054688 1775762845.8736
MEM 897.054688 1775762845.9754
MEM 897.054688 1775762846.0775
MEM 899.503906 1775762846.1794
MEM 897.054688 1775762846.2813
MEM 897.054688 1775762846.3832
MEM 897.312500 1775762846.4851
MEM 897.054688 1775762846.5871
MEM 897.054688 1775762846.6889
MEM 900.148438 1775762846.7910
MEM 902.914062 1775762846.8929
MEM 899.644531 1775762846.9956
MEM 902.355469 1775762847.0988
MEM 898.371094 1775762847.2004
MEM 900.074219 1775762847.3025
MEM 899.128906 1775762847.4045
MEM 903.113281 1775762847.5066
MEM 899.113281 1775762847.6088
MEM 903.128906 1775762847.7107
MEM 901.128906 1775762847.8128
MEM 899.128906 1775762847.9146
MEM 907.949219 1775762848.0164
MEM 901.125000 1775762848.1184
MEM 899.125000 1775762848.2201
MEM 901.140625 1775762848.3220
MEM 899.144531 1775762848.4237
MEM 899.144531 1775762848.5257
MEM 905.128906 1775762848.6275
MEM 901.050781 1775762848.7293
MEM 897.867188 1775762848.8312
MEM 899.890625 1775762848.9346
MEM 901.195312 1775762849.0365
MEM 904.351562 1775762849.1382
MEM 898.355469 1775762849.2400
MEM 898.742188 1775762849.3419
MEM 902.371094 1775762849.4437
MEM 900.378906 1775762849.5462
MEM 899.335938 1775762849.6488
MEM 905.320312 1775762849.7507
MEM 899.320312 1775762849.8524
MEM 899.320312 1775762849.9543
MEM 906.816406 1775762850.0562
MEM 901.335938 1775762850.1581
MEM 899.347656 1775762850.2598
MEM 900.128906 1775762850.3615
MEM 903.339844 1775762850.4638
MEM 899.339844 1775762850.5655
MEM 903.355469 1775762850.6677
MEM 901.355469 1775762850.7696
MEM 896.214844 1775762850.8714
MEM 903.128906 1775762850.9732
MEM 899.875000 1775762851.0753
MEM 898.386719 1775762851.1769
MEM 900.410156 1775762851.2796
MEM 899.449219 1775762851.3815
MEM 902.402344 1775762851.4847
MEM 898.406250 1775762851.5865
MEM 901.406250 1775762851.6892
MEM 899.351562 1775762851.7912
MEM 899.363281 1775762851.8933
MEM 899.363281 1775762851.9959
MEM 899.363281 1775762852.0977
MEM 899.363281 1775762852.1995
MEM 899.363281 1775762852.3014
MEM 899.363281 1775762852.4035
MEM 899.363281 1775762852.5051
MEM 899.363281 1775762852.6069
MEM 899.363281 1775762852.7090
MEM 899.363281 1775762852.8106
MEM 899.363281 1775762852.9122
MEM 899.363281 1775762853.0143
MEM 900.910156 1775762853.1162
MEM 899.363281 1775762853.2181
MEM 899.363281 1775762853.3201
MEM 899.363281 1775762853.4218
MEM 899.363281 1775762853.5236
MEM 899.363281 1775762853.6253
MEM 899.363281 1775762853.7268
MEM 899.363281 1775762853.8287
MEM 899.363281 1775762853.9304
MEM 899.363281 1775762854.0320
MEM 901.449219 1775762854.1339
MEM 905.820312 1775762854.2366
MEM 899.433594 1775762854.3386
MEM 903.449219 1775762854.4405
MEM 899.449219 1775762854.5427
MEM 899.449219 1775762854.6445
MEM 903.433594 1775762854.7462
MEM 901.433594 1775762854.8480
MEM 903.695312 1775762854.9508
MEM 900.429688 1775762855.0531
MEM 904.484375 1775762855.1548
MEM 900.484375 1775762855.2567
MEM 897.417969 1775762855.3585
MEM 901.621094 1775762855.4608
MEM 899.839844 1775762855.5629
MEM 900.105469 1775762855.6646
MEM 904.097656 1775762855.7664
MEM 900.105469 1775762855.8680
MEM 904.121094 1775762855.9698
MEM 900.125000 1775762856.0716
MEM 904.429688 1775762856.1744
MEM 900.109375 1775762856.2767
MEM 902.125000 1775762856.3787
MEM 900.261719 1775762856.4811
MEM 900.117188 1775762856.5833
MEM 900.132812 1775762856.6857
MEM 902.117188 1775762856.7878
MEM 902.542969 1775762856.8896
MEM 900.132812 1775762856.9914
MEM 906.117188 1775762857.0939
MEM 903.082031 1775762857.1956
MEM 904.132812 1775762857.2973
MEM 900.144531 1775762857.3994
MEM 904.257812 1775762857.5032
MEM 900.128906 1775762857.6049
MEM 896.480469 1775762857.7069
MEM 903.636719 1775762857.8090
MEM 897.152344 1775762857.9113
MEM 901.183594 1775762858.0137
MEM 899.210938 1775762858.1157
MEM 902.035156 1775762858.2176
MEM 900.539062 1775762858.3197
MEM 902.558594 1775762858.4221
MEM 901.785156 1775762858.5240
MEM 902.546875 1775762858.6267
